FECHA,HORA,"PACKAGE ID",CLIENT,CONTACT,ADDREESS,CITY,STATE,"ZIP CODE",WEIGHT,ROUTE
12-31-1969,19:00:00,67660010424,"Miguel Webster","(983) 830-9038","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010425,"Nell Horton","(510) 313-6656","246 Mott St #14","New York",NY,10012,16,CO1
12-31-1969,19:00:00,67660010426,"Isaiah Tate","(440) 355-4579","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010427,"Effie Bradley","(951) 275-2540","246 Mott St #14","New York",NY,10012,5,CO1
12-31-1969,19:00:00,67660010428,"Rosetta Wagner","(880) 965-1462","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010429,"Olivia Rose","(640) 796-8856","246 Mott St #14","New York",NY,10012,3,CO1
12-31-1969,19:00:00,67660010430,"Joseph Haynes","(679) 224-1513","246 Mott St #14","New York",NY,10012,9,CO1
12-31-1969,19:00:00,67660010467,"Sophia Rowe","(688) 768-4060","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010468,"Corey Watson","(576) 282-4074","246 Mott St #14","New York",NY,10012,3,CO1
12-31-1969,19:00:00,67660010469,"Aiden Young","(309) 615-2800","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010470,"Lizzie Rhodes","(451) 749-7484","246 Mott St #14","New York",NY,10012,16,CO1
12-31-1969,19:00:00,67660010471,"Isabel Fowler","(871) 543-1606","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010472,"Henrietta Burton","(428) 900-2040","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010473,"Lena Peters","(265) 440-7868","246 Mott St #14","New York",NY,10012,9,CO1
12-31-1969,19:00:00,67660010474,"Myrtle Williamson","(334) 425-2334","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010475,"Isabel Gill","(272) 429-2661","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010476,"Henrietta Bush","(278) 616-1808","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010477,"Clara Bowen","(341) 942-4959","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010478,"Hallie Carson","(669) 947-5346","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010479,"Marcus Watkins","(920) 991-7871","246 Mott St #14","New York",NY,10012,5,CO1
12-31-1969,19:00:00,67660010480,"Leroy Dixon","(786) 837-8800","246 Mott St #14","New York",NY,10012,3,CO1
12-31-1969,19:00:00,67660010481,"Garrett Moody","(603) 453-2942","246 Mott St #14","New York",NY,10012,14,CO1
12-31-1969,19:00:00,67660010482,"Winnie Hoffman","(834) 928-7473","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010483,"Shawn Hunter","(973) 780-2381","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010484,"Johnny Tucker","(916) 728-8208","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010485,"Catherine Reeves","(827) 790-5170","246 Mott St #14","New York",NY,10012,15,CO1
12-31-1969,19:00:00,67660010486,"Mable Houston","(519) 799-1872","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010487,"Celia Weaver","(415) 942-3200","246 Mott St #14","New York",NY,10012,1,CO1
12-31-1969,19:00:00,67660010488,"Alberta Duncan","(539) 229-7715","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010489,"Frances Gibson","(854) 873-1076","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010490,"Christopher Payne","(285) 749-3513","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010491,"Maud Santos","(959) 564-5873","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010492,"Dale Luna","(317) 582-9212","246 Mott St #14","New York",NY,10012,3,CO1
12-31-1969,19:00:00,67660010493,"Cory Newman","(425) 984-1146","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010494,"Lenora Garrett","(932) 255-9016","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010495,"Bettie Fox","(713) 437-7386","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010496,"Lucile Dawson","(373) 538-6132","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010497,"Madge Schwartz","(621) 489-4239","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010498,"Charlie Porter","(906) 811-7348","246 Mott St #14","New York",NY,10012,5,CO1
12-31-1969,19:00:00,67660010499,"Pauline Phillips","(330) 748-4681","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010500,"Hannah Bell","(813) 516-8079","246 Mott St #14","New York",NY,10012,16,CO1
12-31-1969,19:00:00,67660010501,"Micheal George","(237) 230-5674","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010502,"Martha Bowman","(415) 586-8661","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010575,"Shane Rice","(938) 706-8292","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010576,"Noah McDaniel","(417) 372-7045","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010577,"Rosa Ellis","(213) 938-3431","246 Mott St #14","New York",NY,10012,1,CO1
12-31-1969,19:00:00,67660010578,"Maurice Marsh","(668) 685-7019","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010579,"George Horton","(219) 770-9314","246 Mott St #14","New York",NY,10012,14,CO1
12-31-1969,19:00:00,67660010580,"Christian Garrett","(909) 339-6484","246 Mott St #14","New York",NY,10012,13,CO1
12-31-1969,19:00:00,67660010581,"Jane Houston","(336) 525-8858","246 Mott St #14","New York",NY,10012,13,CO1
12-31-1969,19:00:00,67660010582,"Carl Burton","(479) 911-5705","246 Mott St #14","New York",NY,10012,2,CO1
12-31-1969,19:00:00,67660010583,"Carl Wilkins","(585) 601-7248","246 Mott St #14","New York",NY,10012,13,CO1
12-31-1969,19:00:00,67660010584,"Zachary Ward","(859) 926-3489","246 Mott St #14","New York",NY,10012,9,CO1
12-31-1969,19:00:00,67660010585,"Nathan Lee","(887) 745-4777","246 Mott St #14","New York",NY,10012,15,CO1
12-31-1969,19:00:00,67660010586,"Chase Larson","(960) 611-9168","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010587,"Gabriel Clark","(286) 281-6075","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010588,"Frank Reese","(273) 629-8954","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010589,"Patrick Lewis","(641) 308-3670","246 Mott St #14","New York",NY,10012,14,CO1
12-31-1969,19:00:00,67660010590,"Jorge Wilkins","(279) 956-2875","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010591,"Fred Lawrence","(340) 889-7793","246 Mott St #14","New York",NY,10012,15,CO1
12-31-1969,19:00:00,67660010592,"Jeff Murray","(746) 773-1098","246 Mott St #14","New York",NY,10012,1,CO1
12-31-1969,19:00:00,67660010593,"Florence Wade","(277) 532-1552","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010594,"Lewis Reynolds","(409) 754-8039","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010595,"Maud Keller","(449) 222-2269","246 Mott St #14","New York",NY,10012,9,CO1
12-31-1969,19:00:00,67660010596,"Lucinda Ruiz","(456) 651-1753","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010597,"Benjamin Park","(914) 987-7425","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010598,"Mark Rios","(213) 312-9496","246 Mott St #14","New York",NY,10012,2,CO1
12-31-1969,19:00:00,67660010599,"Leo Vega","(529) 531-5389","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010600,"Logan Townsend","(546) 407-7532","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010601,"Lucille Soto","(886) 978-9671","246 Mott St #14","New York",NY,10012,16,CO1
12-31-1969,19:00:00,67660010602,"Steve Harper","(226) 205-6276","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010603,"Vincent Page","(571) 370-1418","246 Mott St #14","New York",NY,10012,13,CO1
12-31-1969,19:00:00,67660010604,"Celia Reese","(755) 804-2103","246 Mott St #14","New York",NY,10012,14,CO1
12-31-1969,19:00:00,67660010605,"Jon Gibson","(515) 284-4690","246 Mott St #14","New York",NY,10012,14,CO1
12-31-1969,19:00:00,67660010606,"Maud Cohen","(256) 310-6716","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010607,"Arthur Brooks","(918) 571-5870","246 Mott St #14","New York",NY,10012,15,CO1
12-31-1969,19:00:00,67660010608,"Ruth Foster","(479) 898-4642","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010609,"Lilly Fowler","(627) 844-8116","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010610,"Lula Tran","(860) 492-8767","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010611,"Joseph Leonard","(348) 417-4682","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010612,"Beulah Todd","(282) 741-5635","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010613,"Vera Alvarez","(752) 408-2241","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010653,"Devin Chapman","(213) 713-2765","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010654,"Leroy Cook","(726) 431-9783","246 Mott St #14","New York",NY,10012,3,CO1
12-31-1969,19:00:00,67660010655,"Elva Rhodes","(529) 312-1573","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010656,"Alfred Price","(300) 443-3471","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010657,"Gary Lopez","(318) 947-9551","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010658,"Catherine Watkins","(830) 512-1816","246 Mott St #14","New York",NY,10012,9,CO1
12-31-1969,19:00:00,67660010659,"Helen Rodgers","(525) 270-9805","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010660,"Cory Mullins","(358) 628-1726","246 Mott St #14","New York",NY,10012,5,CO1
12-31-1969,19:00:00,67660010661,"Todd Burke","(214) 519-2442","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010662,"Joel Saunders","(831) 971-4863","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010663,"Cory Torres","(812) 550-5926","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010664,"Henry Banks","(775) 887-3532","246 Mott St #14","New York",NY,10012,13,CO1
12-31-1969,19:00:00,67660010665,"Warren Bradley","(734) 293-3194","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010666,"Lucas Yates","(727) 469-4608","246 Mott St #14","New York",NY,10012,13,CO1
12-31-1969,19:00:00,67660010667,"Catherine Santiago","(677) 728-1845","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010668,"Lula Fleming","(352) 213-5083","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010669,"Maud Parks","(342) 505-5397","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010670,"Tom Norris","(518) 716-7393","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010671,"Hattie Newman","(257) 715-3463","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010672,"Leon Parks","(901) 303-6371","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010673,"Manuel Montgomery","(313) 610-1213","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010674,"Lois Collier","(235) 536-3255","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010675,"Josephine Pittman","(431) 314-1178","246 Mott St #14","New York",NY,10012,2,CO1
12-31-1969,19:00:00,67660010676,"Elijah Bowman","(529) 471-1139","246 Mott St #14","New York",NY,10012,1,CO1
12-31-1969,19:00:00,67660010677,"Marvin Thompson","(917) 396-1512","246 Mott St #14","New York",NY,10012,15,CO1
12-31-1969,19:00:00,67660010678,"Elsie Lindsey","(561) 595-3159","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010679,"Celia Leonard","(500) 246-3618","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010680,"Sarah Wade","(305) 599-3862","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010681,"Mary King","(629) 817-9638","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010682,"Cynthia Norton","(524) 816-1442","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010683,"Larry Estrada","(670) 213-8135","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010684,"Albert Phelps","(735) 568-7143","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010685,"Virgie Benson","(705) 510-7988","246 Mott St #14","New York",NY,10012,3,CO1
12-31-1969,19:00:00,67660010686,"Johanna Edwards","(266) 547-9028","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010687,"Bernard Welch","(255) 748-2498","246 Mott St #14","New York",NY,10012,15,CO1
12-31-1969,19:00:00,67660010688,"Anne Kelly","(328) 752-3273","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010689,"Joel Payne","(838) 384-9624","246 Mott St #14","New York",NY,10012,5,CO1
12-31-1969,19:00:00,67660010690,"Michael Hanson","(331) 746-3232","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010691,"Shane Pope","(847) 412-2500","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010692,"Thomas Lindsey","(825) 709-5397","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010693,"Brett Haynes","(258) 874-4099","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010694,"Marion Harrison","(418) 274-7151","246 Mott St #14","New York",NY,10012,5,CO1
12-31-1969,19:00:00,67660010695,"Amanda Stanley","(346) 418-9788","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010696,"Trevor McKenzie","(839) 501-4117","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010697,"Sarah Harrison","(275) 297-4098","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010698,"Marcus Bennett","(656) 748-7238","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010699,"Celia Riley","(608) 835-8188","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010700,"Julian Poole","(660) 270-4888","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010701,"Leonard Stephens","(288) 329-2007","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010702,"Marie May","(801) 526-6067","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010703,"Gilbert Cunningham","(365) 421-2719","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010704,"Anthony McKinney","(245) 574-4676","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010705,"Mildred Carr","(709) 870-1904","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010706,"Nancy Oliver","(511) 505-3950","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010707,"Maria Vargas","(547) 615-4345","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010708,"Alice Elliott","(334) 248-7982","246 Mott St #14","New York",NY,10012,14,CO1
12-31-1969,19:00:00,67660010709,"Olivia Warner","(706) 650-3267","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010710,"Harriett Warren","(230) 814-7351","246 Mott St #14","New York",NY,10012,5,CO1
12-31-1969,19:00:00,67660010711,"Gerald Ramos","(506) 726-7579","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010712,"Effie Barton","(761) 971-4394","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010713,"Glenn Perry","(787) 227-7923","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010714,"William Perkins","(938) 690-6267","246 Mott St #14","New York",NY,10012,2,CO1
12-31-1969,19:00:00,67660010715,"Jared Snyder","(962) 920-1326","246 Mott St #14","New York",NY,10012,3,CO1
12-31-1969,19:00:00,67660010716,"Adam Chandler","(334) 980-8826","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010717,"Daisy Clayton","(435) 204-3781","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010718,"Catherine Bass","(552) 998-8662","246 Mott St #14","New York",NY,10012,13,CO1
12-31-1969,19:00:00,67660010719,"Tony Leonard","(865) 343-5781","246 Mott St #14","New York",NY,10012,2,CO1
12-31-1969,19:00:00,67660010720,"Effie Curtis","(923) 770-2589","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010721,"Lizzie Collier","(476) 233-2765","246 Mott St #14","New York",NY,10012,5,CO1
12-31-1969,19:00:00,67660010722,"Chester Obrien","(652) 809-2472","246 Mott St #14","New York",NY,10012,15,CO1
12-31-1969,19:00:00,67660010723,"Mamie Hernandez","(937) 245-9556","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010724,"Jesse Leonard","(862) 739-3629","246 Mott St #14","New York",NY,10012,9,CO1
12-31-1969,19:00:00,67660010725,"Mitchell Diaz","(215) 578-1776","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010726,"Wayne Moreno","(706) 716-9726","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010727,"Brian Stanley","(448) 954-8723","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010728,"Louisa Houston","(314) 874-9660","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010729,"Henry Bailey","(775) 925-6827","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010730,"Edith Grant","(741) 514-3755","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010731,"Tony Tran","(472) 462-7688","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010732,"Charlie Garner","(942) 343-4212","246 Mott St #14","New York",NY,10012,13,CO1
12-31-1969,19:00:00,67660010733,"Adele Mack","(488) 982-1807","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010734,"Lizzie Rodriguez","(934) 297-1293","246 Mott St #14","New York",NY,10012,16,CO1
12-31-1969,19:00:00,67660010735,"Terry Nelson","(346) 541-8562","246 Mott St #14","New York",NY,10012,2,CO1
12-31-1969,19:00:00,67660010736,"Brian Mills","(945) 787-7386","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010737,"Jeff Sherman","(958) 960-6616","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010738,"Bernice Reynolds","(649) 834-6994","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010739,"Nathan Bell","(463) 260-3560","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010740,"Annie Manning","(808) 998-6313","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010741,"Birdie Berry","(486) 928-9012","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010742,"Terry McGuire","(776) 365-2751","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010743,"Alejandro Horton","(255) 855-2510","246 Mott St #14","New York",NY,10012,9,CO1
12-31-1969,19:00:00,67660010744,"Luis Rios","(713) 372-7700","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010745,"Ora Pierce","(577) 861-7886","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010746,"Harriett Warner","(421) 695-2293","246 Mott St #14","New York",NY,10012,9,CO1
12-31-1969,19:00:00,67660010747,"Louisa Cunningham","(738) 614-1850","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010748,"Lawrence Jones","(930) 718-7071","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010749,"Ellen Drake","(873) 280-1385","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010750,"Edward Coleman","(254) 862-7985","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010751,"Jeff Carroll","(957) 599-6355","246 Mott St #14","New York",NY,10012,5,CO1
12-31-1969,19:00:00,67660010752,"Emilie Higgins","(602) 347-2114","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010753,"Nathan Greene","(560) 255-6664","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010754,"Ida Gregory","(454) 606-8966","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010755,"Danny Harper","(621) 967-8024","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010756,"Rosa Grant","(633) 741-1604","246 Mott St #14","New York",NY,10012,3,CO1
12-31-1969,19:00:00,67660010757,"Esther Lowe","(220) 534-3950","246 Mott St #14","New York",NY,10012,20,CO1
12-31-1969,19:00:00,67660010758,"Alexander Paul","(423) 565-9979","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010759,"Etta Francis","(762) 371-1584","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010760,"Tommy Waters","(285) 375-5244","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010761,"Lucas Parker","(465) 424-7678","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010762,"Nancy McKenzie","(377) 514-3740","246 Mott St #14","New York",NY,10012,13,CO1
12-31-1969,19:00:00,67660010763,"Martin Holland","(282) 856-3121","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010764,"Luella Blake","(509) 575-5342","246 Mott St #14","New York",NY,10012,18,CO1
12-31-1969,19:00:00,67660010765,"Claudia Wilkins","(388) 729-8981","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010766,"Rachel Greer","(553) 554-5799","246 Mott St #14","New York",NY,10012,19,CO1
12-31-1969,19:00:00,67660010767,"Barbara Webster","(338) 764-6799","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010768,"Emily Morrison","(400) 718-2414","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010769,"Emilie Delgado","(487) 547-3552","246 Mott St #14","New York",NY,10012,16,CO1
12-31-1969,19:00:00,67660010770,"Mike Ross","(789) 490-3211","246 Mott St #14","New York",NY,10012,15,CO1
12-31-1969,19:00:00,67660010771,"Ronald Pena","(657) 756-1861","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010772,"Darrell Phelps","(258) 602-5054","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010773,"Lilly Shaw","(580) 592-8303","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010774,"Bryan Newton","(305) 941-9081","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010775,"Rosetta Murphy","(862) 409-2281","246 Mott St #14","New York",NY,10012,5,CO1
12-31-1969,19:00:00,67660010776,"Myrtie Jackson","(880) 735-2595","246 Mott St #14","New York",NY,10012,2,CO1
12-31-1969,19:00:00,67660010777,"Eva Christensen","(907) 421-9686","246 Mott St #14","New York",NY,10012,16,CO1
12-31-1969,19:00:00,67660010778,"Tyler Harrison","(240) 294-8513","246 Mott St #14","New York",NY,10012,17,CO1
12-31-1969,19:00:00,67660010779,"Bobby Figueroa","(440) 658-5277","246 Mott St #14","New York",NY,10012,14,CO1
12-31-1969,19:00:00,67660010780,"Lucy Day","(981) 600-9255","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010781,"Bill Bishop","(736) 703-2696","246 Mott St #14","New York",NY,10012,11,CO1
12-31-1969,19:00:00,67660010782,"Gary Flowers","(388) 678-7239","246 Mott St #14","New York",NY,10012,16,CO1
12-31-1969,19:00:00,67660010783,"Carolyn McCoy","(313) 632-4288","246 Mott St #14","New York",NY,10012,2,CO1
12-31-1969,19:00:00,67660010784,"Eva Moran","(279) 904-2376","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010785,"Sue Conner","(538) 807-6516","246 Mott St #14","New York",NY,10012,3,CO1
12-31-1969,19:00:00,67660010786,"Mark Griffin","(326) 556-7149","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010787,"Mittie Pratt","(484) 659-6233","246 Mott St #14","New York",NY,10012,1,CO1
12-31-1969,19:00:00,67660010788,"Laura Salazar","(809) 514-3959","246 Mott St #14","New York",NY,10012,4,CO1
12-31-1969,19:00:00,67660010789,"Christopher Reid","(589) 312-9441","246 Mott St #14","New York",NY,10012,9,CO1
12-31-1969,19:00:00,67660010790,"Elnora McCormick","(372) 993-8081","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010791,"Myrtie May","(512) 209-6079","246 Mott St #14","New York",NY,10012,8,CO1
12-31-1969,19:00:00,67660010792,"Helen Pena","(445) 846-8340","246 Mott St #14","New York",NY,10012,6,CO1
12-31-1969,19:00:00,67660010793,"Edward Shelton","(831) 611-7717","246 Mott St #14","New York",NY,10012,2,CO1
12-31-1969,19:00:00,67660010794,"Agnes Bowers","(265) 747-2726","246 Mott St #14","New York",NY,10012,2,CO1
12-31-1969,19:00:00,67660010795,"Irene Henry","(482) 377-1385","246 Mott St #14","New York",NY,10012,13,CO1
12-31-1969,19:00:00,67660010796,"Elizabeth Collier","(269) 962-1575","246 Mott St #14","New York",NY,10012,12,CO1
12-31-1969,19:00:00,67660010797,"Lela Howard","(407) 562-6097","246 Mott St #14","New York",NY,10012,7,CO1
12-31-1969,19:00:00,67660010798,"Inez Strickland","(715) 926-2064","246 Mott St #14","New York",NY,10012,16,CO1
12-31-1969,19:00:00,67660010799,"David Perry","(745) 585-2192","246 Mott St #14","New York",NY,10012,10,CO1
12-31-1969,19:00:00,67660010800,"Jerry Barrett","(241) 285-7444","246 Mott St #14","New York",NY,10012,15,CO1
12-31-1969,19:00:00,67660010801,"Nellie Sullivan","(769) 853-9065","246 Mott St #14","New York",NY,10012,8,CO1
